"WD6-240/14";"A";"Einzelfragen zum Arbeitsrecht - Haftung des Bauherrn auf ausstehende Arbeitsentgelte"
"WD6-246/14";"A";"Rechtliche Erwägungen zur Einführung von Mitbestimmungsrechten für Werkstatträte"
"WD6-247/14";"A";"Einschränkung, Vereinfachung und Abwandlung der Dokumentationspflichten der Arbeitgeber von geringfügig Beschäftigten - Rechtsverordnungen nach § 17 Abs. 3 und 4 MiLoG"
"WD6-254/14";"A";"Der Gesetzentwurf zur Tarifeinheit aus verfassungsrechtlicher Sicht - Ausgewählte Fragestellungen"
"WD7-008/15";"A";"Grundhochwasser und Hochwasserschutz sowie Haftungsfragen bei Schäden durch Grundwasserhochstände"
"WD7-015/15";"A";"Reform der Struktur des Vergaberechts"
"WD7-016/15";"A";"Regelung des Vergaberechts in einem Vergabegesetz"
"WD7-017/14";"A";"Allgemeine Haftungsfragen im Zusammenhang mit dem Kältemittel R 1234yf"
"WD7-028/14";"AI";"Das strafbare Verwenden von Kennzeichen verfassungswidriger Organisationen"
"WD7-031/15";"A";"Tätigkeitsverbot bei sexuellen Übergriffen gegen Minderjährige"
"WD7-042/15";"A";"Dethlinger Teich - Entsorgung von Rüstungsaltlasten"
"WD7-061/14";"AI";"Überprüfung eines Textbeitrages zur Ausstellung „Die Mauer ist weg"""
"WD7-063/15";"A";"Rechtsschutz im Vergabeverfahren unterhalb der Schwellenwerte"
"WD7-073/15";"A";"Strafbarkeit bei der Eizellen- und Embryonenspende"
"WD7-082/15";"A";"Lärmschutz bei Brauchtums-, Volksfesten und „Public Viewings"""
"WD7-091/15";"A";"Die Leitprinzipien für Wirtschaft und Menschenrechte der Vereinten Nationen"
"WD7-093/14";"A";"Braunkohleplanung in Brandenburg"
"WD7-115/14";"A";"Wertungsunterschiede zwischen Arbeitsstätten- und Versammlungsstättenrecht"
"WD7-131/15";"AI";"Die Auswahl von Aufsichtsratsmitgliedern, insbesondere bei Unternehmen mit maßgeblicher Beteiligung der öffentlichen Hand"
"WD7-164/14";"A";"Einzelfragen zur Umsetzung des Internationalen Übereinkommens zum Schutz aller Personen vor dem Verschwindenlassen"
"WD7-202/14";"A";"Zu einem Vorschlag für eine Ergänzung des § 97 Absatz 4 GWB"
"WD7-204/14";"A";"Reichweite des Nacherfüllungsanspruchs gemäß § 439 Abs. 1 Alt. 2 BGB bei Einbaufällen"
"WD7-208/14";"A";"Berücksichtigung bieterbezogener Qualitätskriterien bei der Vergabe von Arbeitsmarktdienstleistungen"
"WD7-216/13";"A";"Üble Nachrede und Verleumdung - Strafrechtliche Ahndung und zivilrechtliche Abwehr"
"WD7-225/14";"A";"Allgemeine gesetzliche Regelung zum „ärztlich assistierten Suizid"""
"WD7-227/14";"A";"Lärmschutz für Wohngebiete in der Nachbarschaft von Autobahnen"
"WD7-243/14";"A";"Rechtlicher Rahmen für die Tätigkeit von Nichtregierungsorganisationen in Deutschland"
"WD7-248/14";"AI";"Hochwasserschutzvorsorge"
"WD7-282/14";"A";"Dogmatische Regelungen der Sterbehilfe"
"WD7-283/14";"A";"Einstandspflicht eines Unternehmens für öffentlich-rechtliche Verbindlichkeiten eines Tochterunternehmens nach Maßgabe des Gesellschaftsrechts"
"WD7-284/14";"A";"Politische Initiativen zum Fracking"
"WD8-003/15";"A";"Interparlamentarisches Treffen - Ausschuss für die Rechte der Frau und Gleichstellung der Geschlechter (FEMM) des Europäischen Parlaments am 5. März in Brüssel"
"WD8-006/14";"A";"Aspekte der Delphi-Methode"
"WD8-028/15";"A";"Biologisch abbaubare Kunststoffe"
"WD8-032/14";"A";"Vor- und Nachteile verschiedener Energiespeichersysteme"
"WD8-033/15";"A";"Zu Umweltstandards in Kanada, den USA und der EU"
"WD8-036/14";"A";"Wissenschaftliche Zugänge zum Thema Bildungsaufstieg"
"WD8-046/15";"A";"Zur Berufsbildungsstelle See, Bremen"
"WD8-058/14";"AI";"Verschmutzung der Meere durch Mikroplastikpartikel"
"WD8-060/13";"A";"Vielfalt der Datenlage zum Bildungsaufstieg in Deutschland"
"WD8-065/13";"A";"Aktuelle Maßnahmen und Wirkungen der „Bildung für Nachhaltige Entwicklung"" in Deutschland"
"WD8-074/14";"AI";"Mülltrennung"
"WD8-090/14";"A";"Zum Gebrauch der Deutschen Sprache in der Wissenschaft"
"WD9-006/14";"A";"Sterbehilfeorganisationen in Deutschland - Rechtliche Rahmenbedingungen und Praxis der Suizidbegleitung"
"WD9-014/15";"A";"Strafrechtliche und außerstrafrechtliche Regelungen zur Bekämpfung von Korruption im Gesundheitswesen in Österreich und der Schweiz"
"WD9-016/15";"A";"Mitwirkungsrechte in Einrichtungen des „Betreuten Wohnens"" nach dem Heimrecht des Bundes und der Länder"
"WD9-021/14";"A";"Vergütung von Physio-und Ergotherapeuten - Angleichung der Vergütungssätze in den alten und neuen Bundesländern"""
"WD9-021/15";"A";"Zur Diskussion des Themas Sterbehilfe in Deutschland"
"WD9-022/15";"A";"Korruption im Gesundheitswesen - strafrechtliche Regelungen in ausgewählten europäischen Ländern"
"WD9-023/14";"A";"Aktuelle Informationen zum Familienpflegezeitgesetz - Rechtliche Regelungen, Stand der Umsetzung und Reformbedarf"
"WD9-023/15";"A";"Ruhen der Leistungen in der gesetzlichen Krankenversicherung bei Nichtzahlung von Beiträgen"
"WD9-027/14";"A";"Die Gesundheitsdienstgesetze der Länder"
"WD9-039/14";"A";"Die Herausnahme eines Krankenhauses aus dem Krankenhausplan eines Landes"
"WD9-050/14";"A";"Beitragspflicht von Leistungen der betrieblichen Altersversorgung in der Krankenversicherung der Rentner und der sozialen Pflegeversicherung"
"WD9-072/14";"A";"Stärkung der Selbstverwaltung in der GKV durch Rückkehr zur Beitragssatzautonomie der Krankenkassen - Rechtshistorische Entwicklung, verfassungsrechtliche Zulässigkeit und aktueller Diskussionsstand"
"WD9-081/13";"A";"Zur betäubungsmittelrechtlichen Zulässigkeit von Forschungsprojekten mit kontrollierter Abgabe von Cannabisprodukten"
"WD9-091/13";"A";"Gesundheitliche Auswirkungen der Atomwaffentests in Semipalatinsk"
"WD9-095/13";"A";"Krankenhäuser in privater Trägerschaft - Rechtsgrundlagen, verfassungsrechtliche Vorgaben und Finanzierung"
"WD9-102/14";"A";"Unterbrechung der Erwerbstätigkeit und (staatliche) Ausgleichsleistungen zur Pflege Angehöriger und der Betreuung von Kindern im europäischen Vergleich"
"WD9-105/14";"A";"Organisation der Notfallversorgung in Deutschland unter besonderer Berücksichtigung des Rettungsdienstes und des Ärztlichen Bereitschaftsdienstes"
"WD9-115/14";"A";"Individualbeschwerdeverfahren zur UN-Frauenrechts- und Kinderrechtskonvention - bisherige Rechtspraxis zur Umsetzung sozialer Menschenrechte und deren Auswirkungen"
"WD9-125/14";"A";"Die besondere Besteuerung von Lebens- und Genussmitteln als Steuerungsinstrument der Volksgesundheit - Folgenabschätzungen"
"WD9-128/14";"A";"Zur Einbeziehung der Bundeszentrale für gesundheitliche Aufklärung und zur möglichen Förderung der Schulvernetzungsstellen im Rahmen des Präventionsgesetzes (Referentenentwurf)"
